edad,sexo,idioma,indigena,depto,zona,no_inscribio_motivo,desercion_real,desercion_predicha,probabilidad
7.0,2.0,6.0,2.0,1.0,1.0,-1.0,0,0,0.0
12.0,1.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
9.0,2.0,27.0,2.0,1.0,2.0,-1.0,0,0,0.0
12.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
14.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
15.0,1.0,6.0,2.0,5.0,1.0,-1.0,0,0,0.0
6.0,1.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
12.0,1.0,6.0,2.0,1.0,2.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
17.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
7.0,2.0,6.0,1.0,2.0,1.0,-1.0,0,0,0.0
16.0,2.0,6.0,1.0,7.0,2.0,-1.0,0,0,0.0
11.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
9.0,2.0,6.0,2.0,9.0,2.0,-1.0,0,0,0.0
12.0,2.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
6.0,2.0,6.0,1.0,2.0,1.0,-1.0,0,0,0.0
7.0,2.0,6.0,1.0,5.0,1.0,-1.0,0,0,0.0
12.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
18.0,2.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
13.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
16.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
18.0,1.0,6.0,2.0,8.0,2.0,-1.0,0,0,0.0267
13.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
7.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
11.0,2.0,6.0,1.0,2.0,2.0,-1.0,0,0,0.0
17.0,1.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
9.0,1.0,6.0,2.0,5.0,2.0,-1.0,0,0,0.0
18.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
11.0,2.0,6.0,2.0,9.0,1.0,-1.0,0,0,0.0
6.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
11.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
7.0,1.0,27.0,1.0,3.0,2.0,-1.0,0,0,0.0
10.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
10.0,2.0,6.0,2.0,3.0,2.0,-1.0,0,0,0.0
13.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
6.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
14.0,1.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
8.0,2.0,6.0,2.0,1.0,1.0,-1.0,0,0,0.0
8.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
10.0,2.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
12.0,2.0,6.0,1.0,8.0,2.0,-1.0,0,0,0.0
8.0,2.0,27.0,2.0,1.0,2.0,-1.0,0,0,0.0
11.0,1.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
14.0,1.0,6.0,1.0,2.0,1.0,-1.0,0,0,0.0
13.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
10.0,1.0,2.0,1.0,2.0,2.0,-1.0,0,0,0.0
15.0,1.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
7.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
12.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
6.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
18.0,2.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
7.0,2.0,6.0,2.0,5.0,1.0,-1.0,0,0,0.0
16.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
18.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
17.0,1.0,6.0,2.0,9.0,1.0,-1.0,0,0,0.0
6.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
12.0,1.0,6.0,2.0,2.0,2.0,-1.0,0,0,0.0
8.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
9.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,9.0,1.0,-1.0,0,0,0.0
11.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
9.0,2.0,11.0,1.0,9.0,2.0,-1.0,0,0,0.0
12.0,2.0,6.0,1.0,7.0,1.0,-1.0,0,0,0.0
14.0,1.0,6.0,2.0,8.0,2.0,-1.0,0,0,0.0
8.0,1.0,6.0,2.0,7.0,2.0,-1.0,0,0,0.0
17.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
15.0,1.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
17.0,1.0,27.0,2.0,5.0,2.0,-1.0,0,0,0.0067
11.0,2.0,6.0,2.0,2.0,2.0,-1.0,0,0,0.0
18.0,2.0,6.0,2.0,9.0,1.0,-1.0,0,0,0.0
16.0,2.0,6.0,2.0,1.0,1.0,-1.0,0,0,0.0
12.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
13.0,2.0,6.0,2.0,4.0,2.0,-1.0,0,0,0.0
9.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
17.0,2.0,6.0,2.0,8.0,2.0,-1.0,0,0,0.0
15.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
11.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
16.0,2.0,995.0,2.0,2.0,1.0,-1.0,0,0,0.0633
8.0,2.0,6.0,2.0,1.0,1.0,-1.0,0,0,0.0
10.0,2.0,6.0,2.0,4.0,1.0,-1.0,0,0,0.0
16.0,1.0,6.0,2.0,1.0,1.0,-1.0,0,0,0.0
13.0,2.0,6.0,2.0,3.0,2.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
14.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
13.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
12.0,2.0,6.0,2.0,2.0,2.0,-1.0,0,0,0.0
10.0,2.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
8.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
18.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
13.0,2.0,6.0,1.0,4.0,1.0,-1.0,0,0,0.0
6.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
15.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
8.0,1.0,6.0,2.0,4.0,1.0,-1.0,0,0,0.0
17.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,1.0,2.0,-1.0,0,0,0.0
7.0,1.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
15.0,2.0,6.0,2.0,3.0,2.0,-1.0,0,0,0.0
14.0,2.0,6.0,2.0,4.0,2.0,-1.0,0,0,0.0
13.0,1.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
9.0,1.0,6.0,2.0,4.0,1.0,-1.0,0,0,0.0
7.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
15.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
15.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
8.0,1.0,6.0,2.0,9.0,1.0,-1.0,0,0,0.0
14.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
18.0,2.0,6.0,1.0,2.0,1.0,-1.0,0,0,0.0
18.0,2.0,27.0,2.0,3.0,2.0,6.0,1,1,0.9867
15.0,2.0,6.0,2.0,1.0,2.0,-1.0,0,0,0.0
16.0,2.0,27.0,2.0,3.0,2.0,-1.0,0,0,0.0
14.0,2.0,6.0,1.0,4.0,1.0,-1.0,0,0,0.0
9.0,2.0,6.0,2.0,5.0,1.0,-1.0,0,0,0.0
8.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
6.0,1.0,6.0,2.0,9.0,1.0,-1.0,0,0,0.0
13.0,1.0,6.0,1.0,2.0,1.0,-1.0,0,0,0.0
14.0,1.0,6.0,2.0,1.0,2.0,-1.0,0,0,0.0
18.0,2.0,6.0,1.0,5.0,2.0,-1.0,0,0,0.0
11.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
12.0,1.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
18.0,1.0,6.0,2.0,9.0,1.0,-1.0,0,0,0.0
13.0,1.0,6.0,2.0,5.0,1.0,-1.0,0,0,0.0
18.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
13.0,2.0,6.0,2.0,9.0,1.0,-1.0,0,0,0.0
15.0,1.0,6.0,2.0,4.0,1.0,-1.0,0,0,0.0
9.0,1.0,6.0,2.0,5.0,1.0,-1.0,0,0,0.0
11.0,2.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
15.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
12.0,2.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
11.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
10.0,2.0,6.0,1.0,7.0,1.0,-1.0,0,0,0.0
17.0,1.0,6.0,1.0,2.0,1.0,-1.0,0,0,0.0
11.0,1.0,6.0,2.0,9.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,9.0,1.0,-1.0,0,0,0.0
12.0,2.0,6.0,2.0,4.0,2.0,-1.0,0,0,0.0
8.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
15.0,1.0,6.0,2.0,5.0,2.0,-1.0,0,0,0.0
7.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
11.0,1.0,6.0,2.0,4.0,1.0,-1.0,0,0,0.0
6.0,1.0,6.0,2.0,9.0,1.0,-1.0,0,0,0.0
9.0,2.0,6.0,1.0,2.0,2.0,-1.0,0,0,0.0
14.0,2.0,27.0,2.0,3.0,1.0,-1.0,0,0,0.0
10.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
16.0,2.0,27.0,2.0,3.0,2.0,-1.0,0,0,0.0
16.0,2.0,27.0,2.0,1.0,1.0,-1.0,0,0,0.0
15.0,2.0,6.0,2.0,4.0,1.0,-1.0,0,0,0.0
8.0,1.0,6.0,2.0,6.0,2.0,-1.0,0,0,0.0
16.0,1.0,6.0,2.0,8.0,2.0,-1.0,0,0,0.0
11.0,2.0,6.0,1.0,2.0,1.0,-1.0,0,0,0.0
12.0,2.0,6.0,2.0,4.0,1.0,-1.0,0,0,0.0
7.0,1.0,6.0,2.0,4.0,1.0,-1.0,0,0,0.0
7.0,1.0,6.0,1.0,2.0,1.0,-1.0,0,0,0.0
12.0,1.0,6.0,2.0,4.0,1.0,-1.0,0,0,0.0
17.0,2.0,6.0,2.0,3.0,2.0,-1.0,0,0,0.0
12.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
10.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
17.0,1.0,995.0,2.0,6.0,1.0,2.0,1,1,0.9333
18.0,2.0,27.0,2.0,5.0,2.0,6.0,1,1,0.9833
9.0,1.0,6.0,2.0,4.0,1.0,-1.0,0,0,0.0
8.0,1.0,6.0,2.0,5.0,1.0,-1.0,0,0,0.0
9.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
17.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
9.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
9.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
12.0,2.0,6.0,2.0,2.0,2.0,-1.0,0,0,0.0
18.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
10.0,2.0,6.0,2.0,9.0,1.0,-1.0,0,0,0.0
11.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
16.0,1.0,6.0,2.0,7.0,2.0,-1.0,0,0,0.0
11.0,2.0,6.0,2.0,2.0,2.0,-1.0,0,0,0.0
16.0,2.0,6.0,2.0,8.0,1.0,4.0,1,1,0.9833
18.0,2.0,6.0,2.0,3.0,1.0,6.0,1,1,0.9933
13.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
12.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
11.0,1.0,6.0,2.0,9.0,2.0,-1.0,0,0,0.0
11.0,2.0,6.0,2.0,6.0,2.0,-1.0,0,0,0.0
13.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
13.0,1.0,6.0,2.0,4.0,1.0,-1.0,0,0,0.0
6.0,1.0,6.0,2.0,2.0,2.0,-1.0,0,0,0.0
18.0,1.0,6.0,2.0,7.0,1.0,2.0,1,1,0.9933
13.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
17.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
14.0,2.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
12.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,9.0,2.0,-1.0,0,0,0.0
11.0,2.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
10.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
6.0,2.0,6.0,2.0,9.0,1.0,-1.0,0,0,0.0
8.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
13.0,1.0,2.0,1.0,2.0,1.0,-1.0,0,0,0.0
7.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
8.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
13.0,1.0,6.0,1.0,2.0,1.0,-1.0,0,0,0.0
6.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
15.0,2.0,6.0,1.0,6.0,2.0,-1.0,0,0,0.0
7.0,1.0,6.0,2.0,2.0,2.0,-1.0,0,0,0.0
12.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
18.0,1.0,6.0,2.0,2.0,1.0,4.0,1,1,1.0
17.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
14.0,1.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
12.0,2.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
15.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
11.0,2.0,6.0,2.0,9.0,2.0,-1.0,0,0,0.0
12.0,2.0,6.0,2.0,1.0,1.0,-1.0,0,0,0.0
14.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
10.0,2.0,27.0,2.0,3.0,2.0,-1.0,0,0,0.0
8.0,2.0,6.0,2.0,5.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,1.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
14.0,2.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
9.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
15.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
7.0,1.0,6.0,2.0,6.0,2.0,-1.0,0,0,0.0
16.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,9.0,1.0,-1.0,0,0,0.0
11.0,1.0,6.0,2.0,4.0,2.0,-1.0,0,0,0.0
14.0,1.0,6.0,2.0,6.0,2.0,-1.0,0,0,0.0033
7.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
9.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
14.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
10.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
14.0,2.0,27.0,2.0,5.0,2.0,-1.0,0,0,0.0067
12.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
16.0,1.0,6.0,2.0,6.0,2.0,-1.0,0,0,0.0
11.0,1.0,6.0,2.0,5.0,2.0,-1.0,0,0,0.0
8.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
14.0,1.0,6.0,2.0,1.0,2.0,-1.0,0,0,0.0
15.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
16.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
10.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
8.0,2.0,6.0,2.0,8.0,2.0,-1.0,0,0,0.0
7.0,1.0,6.0,2.0,7.0,2.0,-1.0,0,0,0.0
7.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
13.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
8.0,1.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
12.0,2.0,6.0,2.0,5.0,1.0,-1.0,0,0,0.0
8.0,1.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
18.0,2.0,27.0,1.0,3.0,2.0,5.0,1,1,0.9767
7.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
16.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
13.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
12.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
14.0,1.0,6.0,2.0,4.0,1.0,-1.0,0,0,0.0
6.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
15.0,1.0,6.0,1.0,4.0,2.0,-1.0,0,0,0.0
18.0,2.0,6.0,2.0,3.0,2.0,-1.0,0,0,0.0
11.0,2.0,6.0,2.0,5.0,2.0,-1.0,0,0,0.0
8.0,1.0,6.0,1.0,7.0,2.0,-1.0,0,0,0.0
7.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
7.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
15.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
11.0,2.0,6.0,2.0,8.0,2.0,-1.0,0,0,0.0
12.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,5.0,1.0,-1.0,0,0,0.0
9.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
8.0,1.0,6.0,2.0,2.0,2.0,-1.0,0,0,0.0
15.0,1.0,6.0,1.0,2.0,1.0,-1.0,0,0,0.0
6.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
10.0,2.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
12.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
7.0,1.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
12.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
15.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
7.0,2.0,6.0,2.0,4.0,2.0,-1.0,0,0,0.0
6.0,1.0,6.0,2.0,9.0,1.0,-1.0,0,0,0.0
14.0,2.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
12.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
6.0,2.0,6.0,2.0,5.0,1.0,-1.0,0,0,0.0
15.0,2.0,6.0,1.0,1.0,1.0,-1.0,0,0,0.0
6.0,1.0,6.0,2.0,9.0,2.0,-1.0,0,0,0.0
7.0,2.0,27.0,2.0,5.0,2.0,-1.0,0,0,0.0
16.0,1.0,6.0,2.0,5.0,1.0,-1.0,0,0,0.0
12.0,1.0,6.0,2.0,4.0,1.0,-1.0,0,0,0.0
8.0,2.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
9.0,2.0,6.0,2.0,3.0,2.0,-1.0,0,0,0.0
12.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
15.0,1.0,6.0,2.0,4.0,1.0,-1.0,0,0,0.0
11.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
11.0,2.0,6.0,2.0,9.0,2.0,8.0,1,1,0.9867
6.0,2.0,6.0,2.0,4.0,1.0,-1.0,0,0,0.0
17.0,1.0,6.0,2.0,3.0,2.0,-1.0,0,0,0.0
8.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
17.0,1.0,6.0,2.0,4.0,1.0,-1.0,0,0,0.0
13.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
13.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
12.0,1.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
12.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
18.0,2.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
9.0,1.0,6.0,2.0,3.0,2.0,-1.0,0,0,0.0
6.0,1.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
15.0,1.0,6.0,2.0,5.0,1.0,-1.0,0,0,0.0
16.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
12.0,1.0,15.0,1.0,8.0,1.0,-1.0,0,0,0.0
12.0,2.0,6.0,1.0,2.0,1.0,-1.0,0,0,0.0
9.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
8.0,2.0,6.0,2.0,9.0,2.0,-1.0,0,0,0.0
13.0,2.0,6.0,2.0,1.0,1.0,-1.0,0,0,0.0
7.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
8.0,2.0,6.0,2.0,1.0,1.0,-1.0,0,0,0.0
7.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
6.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
11.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
16.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
17.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
6.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
8.0,2.0,6.0,2.0,9.0,1.0,-1.0,0,0,0.0
17.0,2.0,6.0,2.0,5.0,1.0,-1.0,0,0,0.0
7.0,1.0,6.0,2.0,1.0,2.0,-1.0,0,0,0.0
6.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
6.0,1.0,6.0,2.0,5.0,1.0,-1.0,0,0,0.0
15.0,2.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
18.0,2.0,6.0,2.0,3.0,1.0,6.0,1,1,0.9933
15.0,2.0,6.0,2.0,2.0,2.0,-1.0,0,0,0.0
14.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
14.0,1.0,6.0,2.0,9.0,1.0,-1.0,0,0,0.0
18.0,1.0,6.0,2.0,9.0,1.0,-1.0,0,0,0.0
10.0,2.0,6.0,2.0,4.0,1.0,-1.0,0,0,0.0
7.0,1.0,6.0,2.0,5.0,1.0,-1.0,0,0,0.0
18.0,1.0,6.0,2.0,9.0,2.0,6.0,1,1,1.0
13.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
12.0,2.0,6.0,2.0,9.0,1.0,-1.0,0,0,0.0
9.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
11.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
13.0,1.0,27.0,2.0,1.0,2.0,-1.0,0,0,0.0
16.0,2.0,6.0,2.0,2.0,2.0,-1.0,0,0,0.0
14.0,2.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
11.0,1.0,6.0,2.0,1.0,2.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,5.0,2.0,-1.0,0,0,0.0
8.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
10.0,1.0,27.0,2.0,5.0,2.0,-1.0,0,0,0.0
17.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
9.0,2.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
15.0,2.0,6.0,2.0,3.0,2.0,5.0,1,1,0.93
12.0,2.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
15.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
14.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
6.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
14.0,2.0,6.0,2.0,4.0,1.0,-1.0,0,0,0.0
8.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
16.0,1.0,6.0,2.0,3.0,2.0,-1.0,0,0,0.0
13.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
14.0,1.0,6.0,1.0,5.0,1.0,-1.0,0,0,0.0
13.0,1.0,6.0,2.0,4.0,1.0,-1.0,0,0,0.0
9.0,2.0,6.0,2.0,4.0,1.0,-1.0,0,0,0.0
17.0,1.0,6.0,2.0,1.0,1.0,-1.0,0,0,0.0
6.0,1.0,6.0,2.0,4.0,1.0,-1.0,0,0,0.0
18.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
16.0,1.0,6.0,2.0,9.0,1.0,-1.0,0,0,0.0
16.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
14.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
7.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
18.0,1.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
12.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
14.0,1.0,6.0,2.0,9.0,1.0,-1.0,0,0,0.0
16.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
10.0,2.0,6.0,1.0,5.0,2.0,-1.0,0,0,0.0
15.0,1.0,6.0,1.0,2.0,1.0,-1.0,0,0,0.0
16.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
14.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,9.0,1.0,-1.0,0,0,0.0
18.0,2.0,6.0,2.0,5.0,1.0,-1.0,0,0,0.0
12.0,1.0,6.0,1.0,2.0,1.0,-1.0,0,0,0.0
17.0,1.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
13.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
8.0,2.0,6.0,1.0,5.0,2.0,-1.0,0,0,0.0
14.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
17.0,1.0,2.0,1.0,2.0,2.0,-1.0,0,0,0.0
16.0,2.0,6.0,2.0,6.0,2.0,-1.0,0,0,0.0
9.0,2.0,6.0,2.0,9.0,1.0,-1.0,0,0,0.0
12.0,1.0,6.0,2.0,3.0,2.0,-1.0,0,0,0.0
9.0,2.0,6.0,2.0,4.0,1.0,-1.0,0,0,0.0
13.0,2.0,6.0,1.0,1.0,1.0,-1.0,0,0,0.0
